assignment,duedate,timestamp,student_id,last_name,first_name,email,raw_score,late_submission_penalty,score,max_score
2-python-basics-II,,,lucianadcnsc,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,maria-tischer,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,mdtrch,,,,0.0,0.0,0.0,10.0
2-python-basics-II,,,meghvorafau,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,mgusyev,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,mishraanuraagx,,,,0.0,0.0,0.0,10.0
2-python-basics-II,,,parisa7103,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,pi52hedo,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,rachanakafle,,,,0.0,0.0,0.0,10.0
2-python-basics-II,,,rehmanazeem,,,,0.0,0.0,0.0,10.0
2-python-basics-II,,,safa0rhan,,,,0.0,0.0,0.0,10.0
2-python-basics-II,,,sebastianhoefler,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,taba-luca,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,teenanandwani,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,zubejda,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,GUNJANPALFAU,,,,0.0,0.0,0.0,10.0
2-python-basics-II,,,vijaygowda95,,,,0.0,0.0,0.0,10.0
