assignment,duedate,timestamp,student_id,last_name,first_name,email,raw_score,late_submission_penalty,score,max_score
0-setup,,,Jeevanstephen,,,,0.0,0.0,0.0,1.0
0-setup,,,Joshi-Nandini,,,,1.0,0.0,1.0,1.0
0-setup,,,Kanwardeep-Singh,,,,1.0,0.0,1.0,1.0
0-setup,,,KimiaTavoosi,,,,1.0,0.0,1.0,1.0
0-setup,,,KositzRu,,,,1.0,0.0,1.0,1.0
0-setup,,,Kshitij741,,,,1.0,0.0,1.0,1.0
0-setup,,,LakshmiNarayanan2003,,,,1.0,0.0,1.0,1.0
0-setup,,,MSWatto,,,,1.0,0.0,1.0,1.0
0-setup,,,MeDietrich,,,,1.0,0.0,1.0,1.0
0-setup,,,MichaelL29,,,,1.0,0.0,1.0,1.0
0-setup,,,MridulSaraf,,,,1.0,0.0,1.0,1.0
0-setup,,,NASRINSHAHIDIZANDI,,,,1.0,0.0,1.0,1.0
0-setup,,,NEELESH3112,,,,1.0,0.0,1.0,1.0
0-setup,,,Ranjane-Harsh,,,,1.0,0.0,1.0,1.0
0-setup,,,RithvikAvula4010,,,,1.0,0.0,1.0,1.0
0-setup,,,RizhavaKotka,,,,1.0,0.0,1.0,1.0
0-setup,,,Sa3ed1907,,,,1.0,0.0,1.0,1.0
0-setup,,,Sadiya-Yesmin,,,,1.0,0.0,1.0,1.0
0-setup,,,SamanehKeshavarz,,,,1.0,0.0,1.0,1.0
0-setup,,,SanaNazerian,,,,1.0,0.0,1.0,1.0
0-setup,,,Shalaleh,,,,0.0,0.0,0.0,1.0
0-setup,,,Sharmin-12,,,,1.0,0.0,1.0,1.0
0-setup,,,ShiYanfau,,,,1.0,0.0,1.0,1.0
0-setup,,,Shokoofeh-kh,,,,1.0,0.0,1.0,1.0
0-setup,,,SophieKoe,,,,1.0,0.0,1.0,1.0
0-setup,,,Subitha-Murugesan,,,,1.0,0.0,1.0,1.0
0-setup,,,TMP1377,,,,0.0,0.0,0.0,1.0
0-setup,,,TheMightyRaider,,,,1.0,0.0,1.0,1.0
0-setup,,,Uditsurajsingh,,,,1.0,0.0,1.0,1.0
0-setup,,,YasirMukhtar33,,,,1.0,0.0,1.0,1.0
0-setup,,,YongzhenNiu,,,,1.0,0.0,1.0,1.0
0-setup,,,Zhang-Xinyue12,,,,1.0,0.0,1.0,1.0
0-setup,,,ZhenL233,,,,1.0,0.0,1.0,1.0
0-setup,,,aafiakhalid5,,,,1.0,0.0,1.0,1.0
0-setup,,,aditisinghxd,,,,1.0,0.0,1.0,1.0
0-setup,,,akhilsuresh15,,,,1.0,0.0,1.0,1.0
0-setup,,,andreanl16,,,,1.0,0.0,1.0,1.0
0-setup,,,anikiwi,,,,1.0,0.0,1.0,1.0
0-setup,,,anniquetapha,,,,1.0,0.0,1.0,1.0
0-setup,,,anshulmeow,,,,1.0,0.0,1.0,1.0
0-setup,,,archinaasha,,,,1.0,0.0,1.0,1.0
0-setup,,,arne10001,,,,1.0,0.0,1.0,1.0
0-setup,,,arshamelettu,,,,1.0,0.0,1.0,1.0
0-setup,,,ashwin-159-nair,,,,1.0,0.0,1.0,1.0
0-setup,,,bhavankumar2911,,,,1.0,0.0,1.0,1.0
0-setup,,,bhumi223344,,,,1.0,0.0,1.0,1.0
0-setup,,,brainybeam,,,,1.0,0.0,1.0,1.0
0-setup,,,deepanshtripathi,,,,1.0,0.0,1.0,1.0
0-setup,,,developerajesh95,,,,1.0,0.0,1.0,1.0
0-setup,,,dhayeah,,,,1.0,0.0,1.0,1.0
0-setup,,,dipesh-m,,,,1.0,0.0,1.0,1.0
0-setup,,,divya-dan,,,,1.0,0.0,1.0,1.0
0-setup,,,erfan-yousefi,,,,1.0,0.0,1.0,1.0
0-setup,,,evisakkou,,,,1.0,0.0,1.0,1.0
0-setup,,,fanalis93,,,,1.0,0.0,1.0,1.0
0-setup,,,fe54pebo,,,,1.0,0.0,1.0,1.0
0-setup,,,gi07qeju,,,,1.0,0.0,1.0,1.0
0-setup,,,gi60wedo,,,,1.0,0.0,1.0,1.0
0-setup,,,gloombob,,,,1.0,0.0,1.0,1.0
0-setup,,,hasnainhawlader,,,,0.0,0.0,0.0,1.0
0-setup,,,heenas085,,,,1.0,0.0,1.0,1.0
0-setup,,,herrabdulbasit,,,,1.0,0.0,1.0,1.0
0-setup,,,hyeeun316,,,,1.0,0.0,1.0,1.0
0-setup,,,iZainAsif,,,,1.0,0.0,1.0,1.0
0-setup,,,jonaskunick,,,,1.0,0.0,1.0,1.0
0-setup,,,julsatlink,,,,1.0,0.0,1.0,1.0
0-setup,,,kaliche1,,,,1.0,0.0,1.0,1.0
0-setup,,,karthiga36,,,,1.0,0.0,1.0,1.0
0-setup,,,kinshuk-ds,,,,0.0,0.0,0.0,1.0
0-setup,,,kolesovakate,,,,1.0,0.0,1.0,1.0
0-setup,,,lxsa-kls,,,,1.0,0.0,1.0,1.0
0-setup,,,m-pulkit,,,,1.0,0.0,1.0,1.0
0-setup,,,mahmoudhanfi,,,,1.0,0.0,1.0,1.0
0-setup,,,md-touhidur-rahman,,,,1.0,0.0,1.0,1.0
0-setup,,,meharab004,,,,1.0,0.0,1.0,1.0
0-setup,,,melissakdgnfau,,,,1.0,0.0,1.0,1.0
0-setup,,,menaja12,,,,1.0,0.0,1.0,1.0
0-setup,,,mersadsh,,,,0.0,0.0,0.0,1.0
0-setup,,,mhpolas,,,,1.0,0.0,1.0,1.0
0-setup,,,micky-15,,,,1.0,0.0,1.0,1.0
0-setup,,,mirza019,,,,1.0,0.0,1.0,1.0
0-setup,,,mohityadav001,,,,1.0,0.0,1.0,1.0
0-setup,,,nhgpm,,,,1.0,0.0,0.0,1.0
0-setup,,,nola-mrv,,,,1.0,0.0,1.0,1.0
0-setup,,,noumanaiondigital,,,,1.0,0.0,1.0,1.0
0-setup,,,officialak-24,,,,1.0,0.0,1.0,1.0
0-setup,,,poojadinesh99,,,,1.0,0.0,1.0,1.0
0-setup,,,prachuryanath,,,,0.0,0.0,0.0,1.0
0-setup,,,punithsaireddy,,,,1.0,0.0,1.0,1.0
0-setup,,,rajeshroyal55,,,,1.0,0.0,1.0,1.0
0-setup,,,reneederer,,,,1.0,0.0,1.0,1.0
0-setup,,,sai-sasidhar,,,,0.0,0.0,0.0,1.0
0-setup,,,saif724346,,,,1.0,0.0,1.0,1.0
0-setup,,,sajiasidz,,,,1.0,0.0,1.0,1.0
0-setup,,,shivamzala,,,,1.0,0.0,1.0,1.0
0-setup,,,sohansorker,,,,1.0,0.0,1.0,1.0
0-setup,,,tosiful,,,,1.0,0.0,1.0,1.0
0-setup,,,uttej2001,,,,1.0,0.0,1.0,1.0
0-setup,,,vaibhavk69,,,,1.0,0.0,1.0,1.0
0-setup,,,yeasin-shampod,,,,1.0,0.0,1.0,1.0
0-setup,,,yy-0715,,,,1.0,0.0,1.0,1.0
0-setup,,,yz32ityd,,,,1.0,0.0,1.0,1.0
0-setup,,,Vibhugupta10616,,,,1.0,0.0,1.0,1.0
0-setup,,,fahad03,,,,1.0,0.0,1.0,1.0
0-setup,,,sajadul-d,,,,1.0,0.0,0.0,1.0
0-setup,,,PrateekNish20,,,,0.0,0.0,0.0,1.0
0-setup,,,wasiiik,,,,0.0,0.0,0.0,1.0
0-setup,,,GurnoorDhingra,,,,0.0,0.0,0.0,1.0
0-setup,,,Hemachandran0110,,,,1.0,0.0,1.0,1.0
0-setup,,,KhaledShata,,,,1.0,0.0,1.0,1.0
0-setup,,,Krithikav305,,,,0.0,0.0,0.0,1.0
0-setup,,,MinsuSeo-FAU,,,,1.0,0.0,1.0,1.0
0-setup,,,MoeenHaider,,,,1.0,0.0,1.0,1.0
0-setup,,,MutualExemplar,,,,1.0,0.0,1.0,1.0
0-setup,,,RevathiBandi,,,,1.0,0.0,1.0,1.0
0-setup,,,SHAHRIFAT,,,,1.0,0.0,1.0,1.0
0-setup,,,SahanaByregowda,,,,0.0,0.0,0.0,1.0
0-setup,,,StonageBanana,,,,1.0,0.0,1.0,1.0
0-setup,,,Subashchandar27,,,,1.0,0.0,1.0,1.0
0-setup,,,Vanshika-01,,,,1.0,0.0,1.0,1.0
0-setup,,,Wajahatabbas5,,,,1.0,0.0,1.0,1.0
0-setup,,,rashakil-ds,,,,1.0,0.0,1.0,1.0
0-setup,,,siddharthvishnu01,,,,1.0,0.0,1.0,1.0
0-setup,,,sinamoradi,,,,0.0,0.0,0.0,1.0
0-setup,,,snath47,,,,0.0,0.0,0.0,1.0
0-setup,,,Vishal-21x,,,,0.0,0.0,0.0,1.0
0-setup,,,Roshni160,,,,0.0,0.0,0.0,1.0
0-setup,,,vasanth418,,,,0.0,0.0,0.0,1.0
0-setup,,,aryan-singh97,,,,0.0,0.0,0.0,1.0
0-setup,,,sahil-sharma-50,,,,0.0,0.0,0.0,1.0
1-python-basics-I,,,moesten,,,,0.0,0.0,0.0,8.0
1-python-basics-I,,,236de,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,Akhil378,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,AlagieK,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,AnMei2000,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,Anjanapmaya,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,Arnavthakur26,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,AshishMehtaAI,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,AshitaD2327,,,,0.0,0.0,0.0,8.0
1-python-basics-I,,,Bhaskar19chowdary,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,Bruce-sts,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,CC211129,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,Cecilia-g24,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,CharithaRamaiah,,,,8.0,0.0,0.0,8.0
1-python-basics-I,,,ChrisZhou24,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,CodeByVignesh,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,ConstantinHennig,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,Crazz-Zaac,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,CryptoAyush,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,DatNguyen2106,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,DeekshaPingalay,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,DhaleemaDavis,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,Dirrrrrk,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,Disha016,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,Earora2,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,Faizan-Nabi,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,FawadAhmed322,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,FranChristbaum,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,Frederick-tharun,,,,0.0,0.0,0.0,8.0
1-python-basics-I,,,HoangAnhNhamGia,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,Jeevanstephen,,,,0.0,0.0,0.0,8.0
1-python-basics-I,,,Joshi-Nandini,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,Kanwardeep-Singh,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,KimiaTavoosi,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,KositzRu,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,Kshitij741,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,LakshmiNarayanan2003,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,MSWatto,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,MeDietrich,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,MichaelL29,,,,8.0,0.0,0.0,8.0
1-python-basics-I,,,MridulSaraf,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,NASRINSHAHIDIZANDI,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,NEELESH3112,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,Ranjane-Harsh,,,,0.0,0.0,0.0,8.0
1-python-basics-I,,,RithvikAvula4010,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,RizhavaKotka,,,,8.0,0.0,0.0,8.0
1-python-basics-I,,,Sa3ed1907,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,Sadiya-Yesmin,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,SamanehKeshavarz,,,,7.0,0.0,7.0,8.0
1-python-basics-I,,,SanaNazerian,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,Shalaleh,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,Sharmin-12,,,,0.0,0.0,0.0,8.0
1-python-basics-I,,,ShiYanfau,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,Shokoofeh-kh,,,,8.0,0.0,0.0,8.0
1-python-basics-I,,,SophieKoe,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,Subitha-Murugesan,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,TMP1377,,,,0.0,0.0,0.0,8.0
1-python-basics-I,,,TheMightyRaider,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,Uditsurajsingh,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,YasirMukhtar33,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,YongzhenNiu,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,Zhang-Xinyue12,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,ZhenL233,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,aafiakhalid5,,,,7.0,0.0,7.0,8.0
1-python-basics-I,,,aditisinghxd,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,akhilsuresh15,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,andreanl16,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,anikiwi,,,,8.0,0.0,0.0,8.0
1-python-basics-I,,,anniquetapha,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,anshulmeow,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,archinaasha,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,arne10001,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,arshamelettu,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,ashwin-159-nair,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,bhavankumar2911,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,bhumi223344,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,brainybeam,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,deepanshtripathi,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,developerajesh95,,,,0.0,0.0,0.0,8.0
1-python-basics-I,,,dhayeah,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,dipesh-m,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,divya-dan,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,erfan-yousefi,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,evisakkou,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,fanalis93,,,,4.0,0.0,4.0,8.0
1-python-basics-I,,,fe54pebo,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,gi07qeju,,,,0.0,0.0,0.0,8.0
1-python-basics-I,,,gi60wedo,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,gloombob,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,hasnainhawlader,,,,0.0,0.0,0.0,8.0
1-python-basics-I,,,heenas085,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,herrabdulbasit,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,hyeeun316,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,iZainAsif,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,jonaskunick,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,julsatlink,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,kaliche1,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,karthiga36,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,kinshuk-ds,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,kolesovakate,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,lxsa-kls,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,m-pulkit,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,mahmoudhanfi,,,,0.0,0.0,0.0,8.0
1-python-basics-I,,,md-touhidur-rahman,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,meharab004,,,,0.0,0.0,0.0,8.0
1-python-basics-I,,,melissakdgnfau,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,menaja12,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,mersadsh,,,,0.0,0.0,0.0,8.0
1-python-basics-I,,,mhpolas,,,,7.0,0.0,7.0,8.0
1-python-basics-I,,,micky-15,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,mirza019,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,mohityadav001,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,nhgpm,,,,8.0,0.0,0.0,8.0
1-python-basics-I,,,nola-mrv,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,noumanaiondigital,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,officialak-24,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,poojadinesh99,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,prachuryanath,,,,0.0,0.0,0.0,8.0
1-python-basics-I,,,punithsaireddy,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,rajeshroyal55,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,reneederer,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,sai-sasidhar,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,saif724346,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,sajiasidz,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,shivamzala,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,sohansorker,,,,0.0,0.0,0.0,8.0
1-python-basics-I,,,tosiful,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,uttej2001,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,vaibhavk69,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,yeasin-shampod,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,yy-0715,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,yz32ityd,,,,0.0,0.0,0.0,8.0
1-python-basics-I,,,Vibhugupta10616,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,fahad03,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,sajadul-d,,,,8.0,0.0,0.0,8.0
1-python-basics-I,,,PrateekNish20,,,,0.0,0.0,0.0,8.0
1-python-basics-I,,,wasiiik,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,GurnoorDhingra,,,,0.0,0.0,0.0,8.0
1-python-basics-I,,,Hemachandran0110,,,,0.0,0.0,0.0,8.0
1-python-basics-I,,,KhaledShata,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,Krithikav305,,,,0.0,0.0,0.0,8.0
1-python-basics-I,,,MinsuSeo-FAU,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,MoeenHaider,,,,0.0,0.0,0.0,8.0
1-python-basics-I,,,MutualExemplar,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,RevathiBandi,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,SHAHRIFAT,,,,0.0,0.0,0.0,8.0
1-python-basics-I,,,SahanaByregowda,,,,0.0,0.0,0.0,8.0
1-python-basics-I,,,StonageBanana,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,Subashchandar27,,,,0.0,0.0,0.0,8.0
1-python-basics-I,,,Vanshika-01,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,Wajahatabbas5,,,,0.0,0.0,0.0,8.0
1-python-basics-I,,,rashakil-ds,,,,8.0,0.0,8.0,8.0
1-python-basics-I,,,siddharthvishnu01,,,,0.0,0.0,0.0,8.0
1-python-basics-I,,,sinamoradi,,,,0.0,0.0,0.0,8.0
1-python-basics-I,,,snath47,,,,0.0,0.0,0.0,8.0
1-python-basics-I,,,Vishal-21x,,,,0.0,0.0,0.0,8.0
1-python-basics-I,,,Roshni160,,,,0.0,0.0,0.0,8.0
1-python-basics-I,,,vasanth418,,,,0.0,0.0,0.0,8.0
1-python-basics-I,,,aryan-singh97,,,,0.0,0.0,0.0,8.0
1-python-basics-I,,,sahil-sharma-50,,,,0.0,0.0,0.0,8.0
2-python-basics-II,,,moesten,,,,0.0,0.0,0.0,10.0
2-python-basics-II,,,236de,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,Akhil378,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,AlagieK,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,AnMei2000,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,Anjanapmaya,,,,0.0,0.0,0.0,10.0
2-python-basics-II,,,Arnavthakur26,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,AshishMehtaAI,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,AshitaD2327,,,,0.0,0.0,0.0,10.0
2-python-basics-II,,,Bhaskar19chowdary,,,,9.5,0.0,9.5,10.0
2-python-basics-II,,,Bruce-sts,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,CC211129,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,Cecilia-g24,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,CharithaRamaiah,,,,10.0,0.0,0.0,10.0
2-python-basics-II,,,ChrisZhou24,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,CodeByVignesh,,,,7.0,0.0,7.0,10.0
2-python-basics-II,,,ConstantinHennig,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,Crazz-Zaac,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,CryptoAyush,,,,0.0,0.0,0.0,10.0
2-python-basics-II,,,DatNguyen2106,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,DeekshaPingalay,,,,8.5,0.0,8.5,10.0
2-python-basics-II,,,DhaleemaDavis,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,Dirrrrrk,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,Disha016,,,,0.0,0.0,0.0,10.0
2-python-basics-II,,,Earora2,,,,0.0,0.0,0.0,10.0
2-python-basics-II,,,Faizan-Nabi,,,,0.0,0.0,0.0,10.0
2-python-basics-II,,,FawadAhmed322,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,FranChristbaum,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,Frederick-tharun,,,,0.0,0.0,0.0,10.0
2-python-basics-II,,,HoangAnhNhamGia,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,Jeevanstephen,,,,0.0,0.0,0.0,10.0
2-python-basics-II,,,Joshi-Nandini,,,,0.0,0.0,0.0,10.0
2-python-basics-II,,,Kanwardeep-Singh,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,KimiaTavoosi,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,KositzRu,,,,0.0,0.0,0.0,10.0
2-python-basics-II,,,Kshitij741,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,LakshmiNarayanan2003,,,,9.0,0.0,9.0,10.0
2-python-basics-II,,,MSWatto,,,,7.5,0.0,7.5,10.0
2-python-basics-II,,,MeDietrich,,,,10.0,0.0,7.5,10.0
2-python-basics-II,,,MichaelL29,,,,10.0,0.0,0.0,10.0
2-python-basics-II,,,MridulSaraf,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,NASRINSHAHIDIZANDI,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,NEELESH3112,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,Ranjane-Harsh,,,,0.0,0.0,0.0,10.0
2-python-basics-II,,,RithvikAvula4010,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,RizhavaKotka,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,Sa3ed1907,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,Sadiya-Yesmin,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,SamanehKeshavarz,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,SanaNazerian,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,Shalaleh,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,Sharmin-12,,,,0.0,0.0,0.0,10.0
2-python-basics-II,,,ShiYanfau,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,Shokoofeh-kh,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,SophieKoe,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,Subitha-Murugesan,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,TMP1377,,,,0.0,0.0,0.0,10.0
2-python-basics-II,,,TheMightyRaider,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,Uditsurajsingh,,,,0.0,0.0,0.0,10.0
2-python-basics-II,,,YasirMukhtar33,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,YongzhenNiu,,,,10.0,0.0,10.0,10.0
2-python-basics-II,,,Zhang-Xinyue12,,,,10.0,0.0,10.0,10.0
