assignment,duedate,timestamp,student_id,last_name,first_name,email,raw_score,late_submission_penalty,score,max_score
04_python_basics_III,,,sriboote,,,,10.0,0.0,10.0,10.0
04_python_basics_III,,,suchirasuresh,,,,6.0,0.0,6.0,10.0
04_python_basics_III,,,susmaraifau,,,,0.0,0.0,0.0,10.0
04_python_basics_III,,,viranya31,,,,0.0,0.0,0.0,10.0
04_python_basics_III,,,vv88alias,,,,10.0,0.0,10.0,10.0
04_python_basics_III,,,xindiyu,,,,10.0,0.0,10.0,10.0
04_python_basics_III,,,youssafB,,,,0.0,0.0,0.0,10.0
04_python_basics_III,,,yp69ejot,,,,10.0,0.0,10.0,10.0
04_python_basics_III,,,ArefehRh,,,,10.0,0.0,10.0,10.0
04_python_basics_III,,,alisag12,,,,0.0,0.0,0.0,10.0
04_python_basics_III,,,heenas085,,,,0.0,0.0,0.0,10.0
04_python_basics_III,,,theoneandvronly,,,,10.0,0.0,10.0,10.0
04_python_basics_III,,,Nelles256,,,,10.0,0.0,10.0,10.0
04_python_basics_III,,,mirikurz,,,,5.0,0.0,5.0,10.0
04_python_basics_III,,,urschade,,,,0.0,0.0,0.0,10.0
05_dicts_classes,,,theresanadler,,,,0.0,0.0,0.0,13.0
05_dicts_classes,,,moestenfau,,,,0.0,0.0,0.0,13.0
05_dicts_classes,,,lucaabel,,,,0.0,0.0,0.0,13.0
05_dicts_classes,,,moesten,,,,0.0,0.0,0.0,13.0
05_dicts_classes,,,AhmedSofan10,,,,13.0,0.0,13.0,13.0
05_dicts_classes,,,Ashikluffy,,,,0.0,0.0,0.0,13.0
05_dicts_classes,,,Chamutalcast,,,,0.0,0.0,0.0,13.0
05_dicts_classes,,,Dan-github16,,,,0.0,0.0,0.0,13.0
05_dicts_classes,,,EmilyKratsch,,,,13.0,0.0,13.0,13.0
05_dicts_classes,,,FA-538,,,,13.0,0.0,13.0,13.0
05_dicts_classes,,,Gschosi,,,,13.0,0.0,13.0,13.0
05_dicts_classes,,,Jonas185,,,,0.0,0.0,0.0,13.0
05_dicts_classes,,,KayranX,,,,0.0,0.0,0.0,13.0
05_dicts_classes,,,LinusRac,,,,13.0,0.0,13.0,13.0
05_dicts_classes,,,Lukaaaa13,,,,13.0,0.0,13.0,13.0
05_dicts_classes,,,MakitaNdunguru,,,,13.0,0.0,13.0,13.0
05_dicts_classes,,,Melina2312,,,,0.0,0.0,0.0,13.0
05_dicts_classes,,,MichaelaHofmann,,,,13.0,0.0,13.0,13.0
05_dicts_classes,,,MokshaVora29,,,,13.0,0.0,13.0,13.0
05_dicts_classes,,,NTKL,,,,0.0,0.0,0.0,13.0
05_dicts_classes,,,NavalMor,,,,0.0,0.0,0.0,13.0
05_dicts_classes,,,Olgaspice,,,,0.0,0.0,0.0,13.0
05_dicts_classes,,,PaulaLim,,,,13.0,0.0,13.0,13.0
05_dicts_classes,,,Pei-HanJiang,,,,13.0,0.0,13.0,13.0
05_dicts_classes,,,SusanneMa,,,,12.5,0.0,12.5,13.0
05_dicts_classes,,,abdallaheid00,,,,0.0,0.0,0.0,13.0
05_dicts_classes,,,abdulmoeed786-ger,,,,0.0,0.0,0.0,13.0
05_dicts_classes,,,aleemfau,,,,0.0,0.0,0.0,13.0
05_dicts_classes,,,charlottewiebecke,,,,13.0,0.0,13.0,13.0
05_dicts_classes,,,deerson2,,,,0.0,0.0,0.0,13.0
05_dicts_classes,,,felihauck,,,,0.0,0.0,0.0,13.0
05_dicts_classes,,,h4xl33t,,,,0.0,0.0,0.0,13.0
05_dicts_classes,,,konichua,,,,13.0,0.0,13.0,13.0
05_dicts_classes,,,ksfjfo,,,,13.0,0.0,13.0,13.0
05_dicts_classes,,,lamteteeow,,,,13.0,0.0,13.0,13.0
05_dicts_classes,,,leopotato721,,,,0.0,0.0,0.0,13.0
05_dicts_classes,,,luzrch,,,,13.0,0.0,13.0,13.0
05_dicts_classes,,,ly87muro,,,,13.0,0.0,13.0,13.0
05_dicts_classes,,,michi1248,,,,0.0,0.0,0.0,13.0
05_dicts_classes,,,miculm,,,,0.0,0.0,0.0,13.0
05_dicts_classes,,,nickrpr,,,,13.0,0.0,13.0,13.0
05_dicts_classes,,,niculinadragan,,,,0.0,0.0,0.0,13.0
05_dicts_classes,,,nilamrajakk311,,,,13.0,0.0,13.0,13.0
05_dicts_classes,,,nurulkabir99,,,,13.0,0.0,13.0,13.0
05_dicts_classes,,,osddq,,,,0.0,0.0,0.0,13.0
05_dicts_classes,,,priyam1504,,,,0.0,0.0,0.0,13.0
05_dicts_classes,,,raihansaa,,,,13.0,0.0,13.0,13.0
05_dicts_classes,,,skbabeer,,,,0.0,0.0,0.0,13.0
05_dicts_classes,,,smokemh,,,,0.0,0.0,0.0,13.0
05_dicts_classes,,,sriboote,,,,13.0,0.0,13.0,13.0
05_dicts_classes,,,suchirasuresh,,,,12.0,0.0,12.0,13.0
05_dicts_classes,,,susmaraifau,,,,0.0,0.0,0.0,13.0
05_dicts_classes,,,viranya31,,,,0.0,0.0,0.0,13.0
05_dicts_classes,,,vv88alias,,,,12.0,0.0,12.0,13.0
05_dicts_classes,,,xindiyu,,,,13.0,0.0,13.0,13.0
05_dicts_classes,,,youssafB,,,,0.0,0.0,0.0,13.0
05_dicts_classes,,,yp69ejot,,,,13.0,0.0,13.0,13.0
05_dicts_classes,,,ArefehRh,,,,13.0,0.0,13.0,13.0
05_dicts_classes,,,alisag12,,,,2.5,0.0,2.5,13.0
05_dicts_classes,,,heenas085,,,,0.0,0.0,0.0,13.0
05_dicts_classes,,,theoneandvronly,,,,13.0,0.0,13.0,13.0
05_dicts_classes,,,Nelles256,,,,3.0,0.0,3.0,13.0
05_dicts_classes,,,mirikurz,,,,0.0,0.0,0.0,13.0
05_dicts_classes,,,urschade,,,,0.0,0.0,0.0,13.0
06_numpy_scipy,,,theresanadler,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,moestenfau,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,lucaabel,,,,10.0,0.0,10.0,10.0
06_numpy_scipy,,,moesten,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,AhmedSofan10,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,Ashikluffy,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,Chamutalcast,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,Dan-github16,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,EmilyKratsch,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,FA-538,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,Gschosi,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,Jonas185,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,KayranX,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,LinusRac,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,Lukaaaa13,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,MakitaNdunguru,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,Melina2312,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,MichaelaHofmann,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,MokshaVora29,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,NTKL,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,NavalMor,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,Olgaspice,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,PaulaLim,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,Pei-HanJiang,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,SusanneMa,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,abdallaheid00,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,abdulmoeed786-ger,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,aleemfau,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,charlottewiebecke,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,deerson2,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,felihauck,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,h4xl33t,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,konichua,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,ksfjfo,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,lamteteeow,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,leopotato721,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,luzrch,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,ly87muro,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,michi1248,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,miculm,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,nickrpr,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,niculinadragan,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,nilamrajakk311,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,nurulkabir99,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,osddq,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,priyam1504,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,raihansaa,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,skbabeer,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,smokemh,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,sriboote,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,suchirasuresh,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,susmaraifau,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,viranya31,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,vv88alias,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,xindiyu,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,youssafB,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,yp69ejot,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,ArefehRh,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,alisag12,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,heenas085,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,theoneandvronly,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,Nelles256,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,mirikurz,,,,0.0,0.0,0.0,10.0
06_numpy_scipy,,,urschade,,,,0.0,0.0,0.0,10.0
07_pandas,,,theresanadler,,,,0.0,0.0,0.0,12.0
07_pandas,,,moestenfau,,,,0.0,0.0,0.0,12.0
07_pandas,,,lucaabel,,,,12.0,0.0,12.0,12.0
07_pandas,,,moesten,,,,0.0,0.0,0.0,12.0
07_pandas,,,AhmedSofan10,,,,0.0,0.0,0.0,12.0
07_pandas,,,Ashikluffy,,,,0.0,0.0,0.0,12.0
07_pandas,,,Chamutalcast,,,,0.0,0.0,0.0,12.0
07_pandas,,,Dan-github16,,,,0.0,0.0,0.0,12.0
07_pandas,,,EmilyKratsch,,,,0.0,0.0,0.0,12.0
07_pandas,,,FA-538,,,,0.0,0.0,0.0,12.0
07_pandas,,,Gschosi,,,,0.0,0.0,0.0,12.0
07_pandas,,,Jonas185,,,,0.0,0.0,0.0,12.0
07_pandas,,,KayranX,,,,0.0,0.0,0.0,12.0
07_pandas,,,LinusRac,,,,0.0,0.0,0.0,12.0
07_pandas,,,Lukaaaa13,,,,0.0,0.0,0.0,12.0
07_pandas,,,MakitaNdunguru,,,,0.0,0.0,0.0,12.0
07_pandas,,,Melina2312,,,,0.0,0.0,0.0,12.0
07_pandas,,,MichaelaHofmann,,,,0.0,0.0,0.0,12.0
07_pandas,,,MokshaVora29,,,,0.0,0.0,0.0,12.0
07_pandas,,,NTKL,,,,0.0,0.0,0.0,12.0
07_pandas,,,NavalMor,,,,0.0,0.0,0.0,12.0
07_pandas,,,Olgaspice,,,,0.0,0.0,0.0,12.0
07_pandas,,,PaulaLim,,,,0.0,0.0,0.0,12.0
07_pandas,,,Pei-HanJiang,,,,0.0,0.0,0.0,12.0
07_pandas,,,SusanneMa,,,,0.0,0.0,0.0,12.0
07_pandas,,,abdallaheid00,,,,0.0,0.0,0.0,12.0
07_pandas,,,abdulmoeed786-ger,,,,0.0,0.0,0.0,12.0
07_pandas,,,aleemfau,,,,0.0,0.0,0.0,12.0
07_pandas,,,charlottewiebecke,,,,0.0,0.0,0.0,12.0
07_pandas,,,deerson2,,,,0.0,0.0,0.0,12.0
07_pandas,,,felihauck,,,,0.0,0.0,0.0,12.0
07_pandas,,,h4xl33t,,,,0.0,0.0,0.0,12.0
07_pandas,,,konichua,,,,0.0,0.0,0.0,12.0
07_pandas,,,ksfjfo,,,,0.0,0.0,0.0,12.0
07_pandas,,,lamteteeow,,,,0.0,0.0,0.0,12.0
07_pandas,,,leopotato721,,,,0.0,0.0,0.0,12.0
07_pandas,,,luzrch,,,,0.0,0.0,0.0,12.0
07_pandas,,,ly87muro,,,,0.0,0.0,0.0,12.0
07_pandas,,,michi1248,,,,0.0,0.0,0.0,12.0
07_pandas,,,miculm,,,,0.0,0.0,0.0,12.0
07_pandas,,,nickrpr,,,,0.0,0.0,0.0,12.0
07_pandas,,,niculinadragan,,,,0.0,0.0,0.0,12.0
07_pandas,,,nilamrajakk311,,,,0.0,0.0,0.0,12.0
07_pandas,,,nurulkabir99,,,,0.0,0.0,0.0,12.0
07_pandas,,,osddq,,,,0.0,0.0,0.0,12.0
07_pandas,,,priyam1504,,,,0.0,0.0,0.0,12.0
07_pandas,,,raihansaa,,,,0.0,0.0,0.0,12.0
07_pandas,,,skbabeer,,,,0.0,0.0,0.0,12.0
07_pandas,,,smokemh,,,,0.0,0.0,0.0,12.0
07_pandas,,,sriboote,,,,0.0,0.0,0.0,12.0
07_pandas,,,suchirasuresh,,,,0.0,0.0,0.0,12.0
07_pandas,,,susmaraifau,,,,0.0,0.0,0.0,12.0
07_pandas,,,viranya31,,,,0.0,0.0,0.0,12.0
07_pandas,,,vv88alias,,,,0.0,0.0,0.0,12.0
07_pandas,,,xindiyu,,,,0.0,0.0,0.0,12.0
07_pandas,,,youssafB,,,,0.0,0.0,0.0,12.0
07_pandas,,,yp69ejot,,,,0.0,0.0,0.0,12.0
07_pandas,,,ArefehRh,,,,0.0,0.0,0.0,12.0
07_pandas,,,alisag12,,,,0.0,0.0,0.0,12.0
07_pandas,,,heenas085,,,,0.0,0.0,0.0,12.0
07_pandas,,,theoneandvronly,,,,0.0,0.0,0.0,12.0
07_pandas,,,Nelles256,,,,0.0,0.0,0.0,12.0
07_pandas,,,mirikurz,,,,0.0,0.0,0.0,12.0
07_pandas,,,urschade,,,,0.0,0.0,0.0,12.0
ads_assignment_1,,,theresanadler,,,,0.0,0.0,0.0,1.0
ads_assignment_1,,,moestenfau,,,,0.0,0.0,0.0,1.0
ads_assignment_1,,,lucaabel,,,,0.0,0.0,0.0,1.0
ads_assignment_1,,,moesten,,,,0.0,0.0,0.0,1.0
ads_assignment_1,,,AhmedSofan10,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,Ashikluffy,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,Chamutalcast,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,Dan-github16,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,EmilyKratsch,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,FA-538,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,Gschosi,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,Jonas185,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,KayranX,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,LinusRac,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,Lukaaaa13,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,MakitaNdunguru,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,Melina2312,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,MichaelaHofmann,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,MokshaVora29,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,NTKL,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,NavalMor,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,Olgaspice,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,PaulaLim,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,Pei-HanJiang,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,SusanneMa,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,abdallaheid00,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,abdulmoeed786-ger,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,aleemfau,,,,0.0,0.0,0.0,1.0
ads_assignment_1,,,charlottewiebecke,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,deerson2,,,,0.0,0.0,0.0,1.0
ads_assignment_1,,,felihauck,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,h4xl33t,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,konichua,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,ksfjfo,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,lamteteeow,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,leopotato721,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,luzrch,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,ly87muro,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,michi1248,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,miculm,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,nickrpr,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,niculinadragan,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,nilamrajakk311,,,,0.0,0.0,0.0,1.0
ads_assignment_1,,,nurulkabir99,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,osddq,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,priyam1504,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,raihansaa,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,skbabeer,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,smokemh,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,sriboote,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,suchirasuresh,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,susmaraifau,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,viranya31,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,vv88alias,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,xindiyu,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,youssafB,,,,0.0,0.0,0.0,1.0
ads_assignment_1,,,yp69ejot,,,,1.0,0.0,1.0,1.0
ads_assignment_1,,,ArefehRh,,,,0.0,0.0,0.0,1.0
ads_assignment_1,,,alisag12,,,,0.0,0.0,0.0,1.0
ads_assignment_1,,,heenas085,,,,0.0,0.0,0.0,1.0
ads_assignment_1,,,theoneandvronly,,,,0.0,0.0,0.0,1.0
ads_assignment_1,,,Nelles256,,,,0.0,0.0,0.0,1.0
ads_assignment_1,,,mirikurz,,,,0.0,0.0,0.0,1.0
ads_assignment_1,,,urschade,,,,0.0,0.0,0.0,1.0
ads_assignment_2,,,theresanadler,,,,0.0,0.0,0.0,8.0
ads_assignment_2,,,moestenfau,,,,1.0,0.0,1.0,8.0
ads_assignment_2,,,lucaabel,,,,0.0,0.0,0.0,8.0
ads_assignment_2,,,moesten,,,,0.0,0.0,0.0,8.0
ads_assignment_2,,,AhmedSofan10,,,,0.0,0.0,0.0,8.0
ads_assignment_2,,,Ashikluffy,,,,0.0,0.0,0.0,8.0
ads_assignment_2,,,Chamutalcast,,,,8.0,0.0,8.0,8.0
ads_assignment_2,,,Dan-github16,,,,0.0,0.0,0.0,8.0
ads_assignment_2,,,EmilyKratsch,,,,7.0,0.0,7.0,8.0
ads_assignment_2,,,FA-538,,,,8.0,0.0,8.0,8.0
ads_assignment_2,,,Gschosi,,,,8.0,0.0,8.0,8.0
ads_assignment_2,,,Jonas185,,,,8.0,0.0,8.0,8.0
ads_assignment_2,,,KayranX,,,,8.0,0.0,8.0,8.0
ads_assignment_2,,,LinusRac,,,,8.0,0.0,8.0,8.0
ads_assignment_2,,,Lukaaaa13,,,,8.0,0.0,8.0,8.0
ads_assignment_2,,,MakitaNdunguru,,,,8.0,0.0,8.0,8.0
ads_assignment_2,,,Melina2312,,,,8.0,0.0,8.0,8.0
ads_assignment_2,,,MichaelaHofmann,,,,8.0,0.0,8.0,8.0
ads_assignment_2,,,MokshaVora29,,,,8.0,0.0,8.0,8.0
ads_assignment_2,,,NTKL,,,,0.0,0.0,0.0,8.0
ads_assignment_2,,,NavalMor,,,,8.0,0.0,8.0,8.0
ads_assignment_2,,,Olgaspice,,,,8.0,0.0,8.0,8.0
ads_assignment_2,,,PaulaLim,,,,8.0,0.0,8.0,8.0
ads_assignment_2,,,Pei-HanJiang,,,,8.0,0.0,8.0,8.0
ads_assignment_2,,,SusanneMa,,,,8.0,0.0,8.0,8.0
ads_assignment_2,,,abdallaheid00,,,,8.0,0.0,8.0,8.0
ads_assignment_2,,,abdulmoeed786-ger,,,,8.0,0.0,8.0,8.0
ads_assignment_2,,,aleemfau,,,,0.0,0.0,0.0,8.0
ads_assignment_2,,,charlottewiebecke,,,,8.0,0.0,8.0,8.0
ads_assignment_2,,,deerson2,,,,8.0,0.0,8.0,8.0
ads_assignment_2,,,felihauck,,,,8.0,0.0,8.0,8.0
ads_assignment_2,,,h4xl33t,,,,8.0,0.0,8.0,8.0
ads_assignment_2,,,konichua,,,,8.0,0.0,8.0,8.0
ads_assignment_2,,,ksfjfo,,,,0.0,0.0,0.0,8.0
ads_assignment_2,,,lamteteeow,,,,8.0,0.0,8.0,8.0
ads_assignment_2,,,leopotato721,,,,8.0,0.0,8.0,8.0
ads_assignment_2,,,luzrch,,,,8.0,0.0,8.0,8.0
ads_assignment_2,,,ly87muro,,,,8.0,0.0,8.0,8.0
ads_assignment_2,,,michi1248,,,,8.0,0.0,8.0,8.0
ads_assignment_2,,,miculm,,,,8.0,0.0,8.0,8.0
ads_assignment_2,,,nickrpr,,,,8.0,0.0,8.0,8.0
ads_assignment_2,,,niculinadragan,,,,6.0,0.0,6.0,8.0
ads_assignment_2,,,nilamrajakk311,,,,8.0,0.0,8.0,8.0
ads_assignment_2,,,nurulkabir99,,,,8.0,0.0,8.0,8.0
ads_assignment_2,,,osddq,,,,8.0,0.0,8.0,8.0
ads_assignment_2,,,priyam1504,,,,0.0,0.0,0.0,8.0
ads_assignment_2,,,raihansaa,,,,8.0,0.0,8.0,8.0
ads_assignment_2,,,skbabeer,,,,8.0,0.0,8.0,8.0
ads_assignment_2,,,smokemh,,,,8.0,0.0,8.0,8.0
ads_assignment_2,,,sriboote,,,,8.0,0.0,8.0,8.0
ads_assignment_2,,,suchirasuresh,,,,7.0,0.0,7.0,8.0
ads_assignment_2,,,susmaraifau,,,,0.0,0.0,0.0,8.0
ads_assignment_2,,,viranya31,,,,0.0,0.0,0.0,8.0
ads_assignment_2,,,vv88alias,,,,8.0,0.0,8.0,8.0
ads_assignment_2,,,xindiyu,,,,8.0,0.0,8.0,8.0
ads_assignment_2,,,youssafB,,,,0.0,0.0,0.0,8.0
ads_assignment_2,,,yp69ejot,,,,8.0,0.0,8.0,8.0
ads_assignment_2,,,ArefehRh,,,,7.0,0.0,7.0,8.0
ads_assignment_2,,,alisag12,,,,8.0,0.0,8.0,8.0
ads_assignment_2,,,heenas085,,,,0.0,0.0,0.0,8.0
ads_assignment_2,,,theoneandvronly,,,,8.0,0.0,8.0,8.0
ads_assignment_2,,,Nelles256,,,,8.0,0.0,8.0,8.0
ads_assignment_2,,,mirikurz,,,,0.0,0.0,0.0,8.0
ads_assignment_2,,,urschade,,,,0.0,0.0,0.0,8.0
